alpha		beta		gamma		g		a0		E1		E2		E3		E4		E1_ND	E2_ND	E3_ND	E4_ND	P0	E0
5.110584e+08	-9.849235e+10	2.615536e+12	6.469695e+08	3.251468e+09	-3.114485e+07	-5.167665e+07	5.167665e+07	3.114485e+07	-0.6173	-1.0242	1.0242	0.6173	0.3949	0.5046
5.719541e+08	-1.228460e+11	3.583227e+12	6.046487e+08	3.675728e+09	-1.609085e+07	-4.695591e+07	4.695591e+07	1.609085e+07	-0.3027	-0.8834	0.8834	0.3027	0.3717	0.5315
5.480459e+08	-7.895629e+10	1.907184e+12	5.089751e+08	3.818702e+09	-3.381972e+07	-5.050988e+07	5.050988e+07	3.381972e+07	-0.6103	-0.9115	0.9115	0.6103	0.4045	0.5542
5.611806e+08	-1.010710e+11	2.441156e+12	4.888842e+08	5.594431e+08	-5.651224e+05	-4.333094e+07	4.333094e+07	5.651224e+05	-0.0100	-0.7657	0.7657	0.0100	0.4034	0.5659
7.612949e+08	-1.073498e+11	2.989628e+12	7.529360e+08	3.686010e+09	-7.059607e+07	-7.607047e+07	7.607047e+07	7.059607e+07	-0.9798	-1.0558	1.0558	0.9798	0.3786	0.7205
6.687758e+08	-9.130136e+10	2.371830e+12	6.981196e+08	2.360132e+09	-6.491743e+07	-7.063701e+07	7.063701e+07	6.491743e+07	-0.9854	-1.0722	1.0722	0.9854	0.3940	0.6588
5.927370e+08	-1.202377e+11	3.529101e+12	7.397969e+08	2.305810e+09	-3.944133e+07	-5.796636e+07	5.796636e+07	3.944133e+07	-0.7088	-1.0417	1.0417	0.7088	0.3755	0.5565
8.328634e+08	-1.799795e+11	5.032224e+12	9.113390e+08	4.881107e+09	-1.794962e+07	-6.985900e+07	6.985900e+07	1.794962e+07	-0.2266	-0.8818	0.8818	0.2266	0.3805	0.7923
6.255901e+08	-1.360338e+11	3.862486e+12	6.254279e+08	4.991624e+09	-7.049698e+06	-4.868311e+07	4.868311e+07	7.049698e+06	-0.1201	-0.8293	0.8293	0.1201	0.3753	0.5870
7.673844e+08	-1.106045e+11	2.734791e+12	5.835338e+08	3.589778e+09	-3.262290e+07	-6.127460e+07	6.127460e+07	3.262290e+07	-0.4322	-0.8117	0.8117	0.4322	0.3935	0.7549
6.122662e+08	-7.373820e+10	1.274727e+12	6.948787e+08	3.446146e+09	-4.034146e+07	-7.151111e+07	7.151111e+07	4.034146e+07	-0.5428	-0.9621	0.9621	0.5428	0.4856	0.7433
7.724418e+08	-1.605820e+11	4.181831e+12	8.704805e+08	7.935032e+08	-1.400656e+07	-6.754285e+07	6.754285e+07	1.400656e+07	-0.1836	-0.8855	0.8855	0.1836	0.3950	0.7627
