alpha		beta		gamma		g		a0		E1		E2		E1_ND	E2_ND	P0	E0
-3.823232e+08	-2.834226e+10	1.577173e+12	-3.770416e+08	3.983969e+08	1.024435e+08	-1.024590e+08	3.9773	-3.9779	0.2695	0.2576
-4.197465e+08	-2.873738e+10	6.534398e+11	-2.267354e+08	8.590775e+08	1.604875e+08	-1.604857e+08	3.4233	-3.4232	0.4468	0.4688
-5.078215e+08	-2.551536e+10	9.055367e+11	-1.741921e+08	7.191804e+08	1.197985e+08	-1.198121e+08	2.4236	-2.4239	0.3894	0.4943
-9.222861e+08	-3.778732e+09	3.743679e+12	-4.314494e+08	1.685124e+08	1.028995e+08	-1.029128e+08	2.0399	-2.0401	0.2188	0.5044
-9.154564e+08	-2.689533e+10	2.166673e+12	-3.237235e+08	2.497444e+08	1.414451e+08	-1.414724e+08	2.0005	-2.0009	0.3089	0.7070
-6.640359e+08	-1.689773e+10	7.171917e+11	-2.436086e+08	1.410454e+08	1.394855e+08	-1.394740e+08	2.1354	-2.1352	0.3935	0.6532
-1.687214e+08	-2.720985e+10	5.079380e+11	-1.743334e+08	6.505650e+08	1.260466e+08	-1.260354e+08	6.4681	-6.4675	0.4620	0.1949
-8.243312e+08	-4.899527e+08	4.625544e+11	-4.871279e+08	2.121343e+08	1.637182e+08	-1.637116e+08	2.3938	-2.3937	0.3319	0.6839
-5.623704e+08	-1.821491e+10	5.660597e+11	-4.928249e+08	4.288547e+08	1.894185e+08	-1.894371e+08	3.5690	-3.5693	0.3775	0.5307
-8.297103e+08	-2.745435e+10	3.544093e+12	-3.259552e+08	7.475046e+08	1.079579e+08	-1.079292e+08	2.0315	-2.0310	0.2562	0.5314
-5.267018e+08	-1.998250e+10	1.115858e+12	-2.562242e+08	3.804377e+08	1.048303e+08	-1.048133e+08	2.4264	-2.4260	0.3281	0.4320
-9.396931e+08	-1.881586e+10	2.627313e+12	-4.964254e+08	5.898487e+08	1.410215e+08	-1.410137e+08	2.2983	-2.2982	0.2612	0.6136
-3.692843e+08	-7.836493e+09	2.994254e+11	-4.015950e+08	5.048991e+08	1.279109e+08	-1.279026e+08	4.7754	-4.7751	0.2901	0.2679
-3.980238e+08	-2.494325e+09	1.837416e+11	-2.701494e+08	9.268959e+08	1.001740e+08	-1.001763e+08	2.7287	-2.7288	0.3689	0.3671
-8.816884e+08	-2.012783e+10	1.792405e+12	-4.983968e+08	8.862349e+08	1.572849e+08	-1.572697e+08	2.4458	-2.4456	0.2917	0.6431
-3.274867e+08	-2.366258e+10	4.900750e+11	-9.050837e+07	8.829552e+08	1.209578e+08	-1.209516e+08	3.0996	-3.0994	0.4766	0.3902
-9.348573e+08	-2.844840e+10	3.833853e+12	-4.064095e+08	5.398261e+08	1.248482e+08	-1.248336e+08	2.1101	-2.1098	0.2532	0.5917
-8.252902e+08	-1.971104e+10	3.775460e+12	-3.773080e+08	7.907058e+08	1.022862e+08	-1.022627e+08	2.1092	-2.1087	0.2350	0.4850
-8.781310e+08	-2.723419e+09	2.444771e+12	-4.903139e+08	8.879051e+08	1.156438e+08	-1.156226e+08	2.2956	-2.2952	0.2295	0.5038
-4.375265e+08	-2.612201e+10	2.844909e+11	-8.330801e+07	2.574607e+08	2.607278e+08	-2.607321e+08	3.6990	-3.6991	0.6444	0.7049
-7.059824e+08	-1.632295e+10	1.593291e+12	-3.303805e+08	9.235434e+08	1.130056e+08	-1.130109e+08	2.1931	-2.1932	0.2919	0.5153
-5.545196e+08	-1.670071e+10	3.534309e+11	-6.319006e+07	3.729877e+08	1.446453e+08	-1.446514e+08	2.0040	-2.0041	0.5206	0.7218
-9.689642e+08	-2.284959e+10	7.127101e+12	-4.909146e+08	4.363509e+08	1.065520e+08	-1.065414e+08	2.2050	-2.2048	0.1995	0.4832
-6.707878e+08	-2.895206e+10	2.176643e+12	-4.664366e+08	8.148558e+08	1.324861e+08	-1.324743e+08	2.9119	-2.9116	0.2713	0.4550
-4.312877e+08	-2.399060e+10	8.323884e+11	-2.555466e+08	5.519156e+08	1.213271e+08	-1.213197e+08	3.0127	-3.0126	0.3735	0.4027
-8.939965e+08	-1.903131e+10	4.403222e+12	-4.746639e+08	6.155338e+08	1.123293e+08	-1.123109e+08	2.2792	-2.2789	0.2205	0.4928
-3.434017e+08	-2.777647e+10	3.301627e+11	-2.439230e+08	9.564871e+08	2.621166e+08	-2.621177e+08	5.1587	-5.1588	0.5918	0.5081
-2.345644e+08	-8.392633e+09	1.079615e+11	-3.816123e+08	1.524150e+08	1.799004e+08	-1.798900e+08	6.7880	-6.7876	0.4519	0.2650
-9.829953e+08	-2.946645e+10	3.367612e+12	-4.597531e+08	8.603754e+08	1.436696e+08	-1.437020e+08	2.2043	-2.2048	0.2652	0.6518
-9.483135e+08	-2.478094e+10	6.832700e+12	-4.373605e+08	5.225019e+08	1.027978e+08	-1.028135e+08	2.1009	-2.1012	0.2064	0.4893
-5.298490e+08	-1.797340e+10	3.672851e+11	-6.997928e+07	9.940399e+08	1.466691e+08	-1.466808e+08	2.1311	-2.1313	0.5196	0.6882
-8.269316e+08	-2.979734e+10	6.583326e+12	-4.937117e+08	8.764071e+08	1.017903e+08	-1.017581e+08	2.4960	-2.4952	0.1973	0.4078
-7.353273e+08	-2.534024e+10	1.761290e+12	-2.826990e+08	3.573835e+08	1.230195e+08	-1.230208e+08	2.1262	-2.1262	0.3147	0.5786
-1.982053e+08	-1.920882e+10	2.790712e+11	-4.499031e+08	1.563414e+08	2.036999e+08	-2.036816e+08	9.0817	-9.0809	0.4527	0.2243
-8.183940e+08	-2.666305e+10	2.866908e+12	-3.620146e+08	1.173642e+08	1.191639e+08	-1.191809e+08	2.1648	-2.1651	0.2690	0.5505
-5.480406e+08	-1.642262e+10	1.483334e+12	-4.345165e+08	3.016374e+08	1.096460e+08	-1.096649e+08	3.1745	-3.1750	0.2521	0.3454
-4.371375e+08	-1.990369e+10	1.279786e+12	-4.313105e+08	2.874803e+08	1.091356e+08	-1.091325e+08	3.9674	-3.9673	0.2517	0.2751
-8.964550e+08	-6.612236e+09	8.168854e+11	-4.553451e+08	9.412340e+08	1.638193e+08	-1.638187e+08	2.1986	-2.1986	0.3325	0.7451
-3.380005e+08	-2.288441e+10	5.088465e+11	-4.783097e+08	2.904285e+08	1.860721e+08	-1.860580e+08	5.6743	-5.6739	0.3881	0.3279
-7.987241e+08	-2.886514e+10	4.515792e+12	-4.100886e+08	8.747385e+08	1.048236e+08	-1.048053e+08	2.3014	-2.3010	0.2281	0.4555
-9.260727e+08	-2.621997e+10	2.861082e+12	-3.938509e+08	1.930397e+08	1.342532e+08	-1.342688e+08	2.1051	-2.1053	0.2755	0.6378
