6.000000e-01	1.873074e+00	1.286762e+01	1.653689e+00	2.252534e+01	0.000000e+00	0.000000e+00	1.873074e+00	1.000000e+00	0.000000e+00	0.000000e+00	68000
7.500000e-01	2.391140e+00	1.290566e+01	2.126739e+00	2.257717e+01	0.000000e+00	0.000000e+00	2.391140e+00	1.000000e+00	0.000000e+00	0.000000e+00	68800
9.000000e-01	2.965924e+00	1.290441e+01	2.667192e+00	2.258123e+01	0.000000e+00	0.000000e+00	2.965924e+00	1.000000e+00	0.000000e+00	0.000000e+00	69600
1.050000e+00	3.639938e+00	1.284183e+01	3.323578e+00	2.251279e+01	0.000000e+00	0.000000e+00	3.639938e+00	1.000000e+00	0.000000e+00	0.000000e+00	70400
1.200000e+00	4.488872e+00	1.266846e+01	4.182091e+00	2.231724e+01	0.000000e+00	0.000000e+00	4.488872e+00	1.000000e+00	0.000000e+00	0.000000e+00	71200
1.350000e+00	5.628351e+00	1.227472e+01	5.375267e+00	2.187178e+01	0.000000e+00	0.000000e+00	5.628351e+00	1.000000e+00	0.000000e+00	0.000000e+00	72000
1.500000e+00	7.149298e+00	1.154496e+01	7.017598e+00	2.104232e+01	0.000000e+00	0.000000e+00	7.149298e+00	1.000000e+00	0.000000e+00	0.000000e+00	72800
1.650000e+00	9.129747e+00	1.036211e+01	9.218470e+00	1.968832e+01	0.000000e+00	0.000000e+00	9.129747e+00	1.000000e+00	0.000000e+00	0.000000e+00	73600
1.800000e+00	1.151793e+01	8.767349e+00	1.196534e+01	1.781199e+01	0.000000e+00	0.000000e+00	1.151793e+01	1.000000e+00	0.000000e+00	0.000000e+00	74400
1.950000e+00	1.378505e+01	7.291714e+00	1.473516e+01	1.593036e+01	0.000000e+00	0.000000e+00	1.378505e+01	1.000000e+00	0.000000e+00	0.000000e+00	75200
2.100000e+00	1.581473e+01	5.987572e+00	1.737798e+01	1.411732e+01	0.000000e+00	0.000000e+00	1.581473e+01	1.000000e+00	0.000000e+00	0.000000e+00	76000
2.250000e+00	1.753059e+01	4.902019e+00	1.974270e+01	1.247042e+01	0.000000e+00	0.000000e+00	1.753059e+01	1.000000e+00	0.000000e+00	0.000000e+00	76800
2.400000e+00	1.895555e+01	3.979635e+00	2.180144e+01	1.096548e+01	0.000000e+00	0.000000e+00	1.895555e+01	1.000000e+00	0.000000e+00	0.000000e+00	77600
2.550000e+00	2.016829e+01	3.184406e+00	2.361796e+01	9.577910e+00	0.000000e+00	0.000000e+00	2.016829e+01	1.000000e+00	0.000000e+00	0.000000e+00	78400
2.700000e+00	2.118266e+01	2.560439e+00	2.518157e+01	8.400649e+00	0.000000e+00	0.000000e+00	2.118266e+01	1.000000e+00	0.000000e+00	0.000000e+00	79200
2.850000e+00	2.205783e+01	2.056826e+00	2.655809e+01	7.380905e+00	0.000000e+00	0.000000e+00	2.205783e+01	1.000000e+00	0.000000e+00	0.000000e+00	80000
3.000000e+00	2.279888e+01	1.676088e+00	2.772589e+01	6.553384e+00	0.000000e+00	0.000000e+00	2.279888e+01	1.000000e+00	0.000000e+00	0.000000e+00	80800
