8.113815e+08	-1.714969e+11	4.629756e+12	8.509197e+08	1.818336e+09	-8.370773e+08	-2.199509e+10	4.222477e+12	-3.972927e+08	3.305120e+08	9.500000e+09	2.372000e+09	21.600969	39.984328	38.414704	AFE
6.077163e+08	-7.520602e+10	1.550048e+12	5.905627e+08	4.642591e+09	-3.597504e+08	-9.317829e+09	1.872474e+11	-1.072579e+08	5.132686e+08	9.500000e+09	2.372000e+09	61.757056	17.132319	21.110625	AFE
7.438692e+08	-9.961571e+10	2.409141e+12	6.849510e+08	3.754293e+09	-7.352279e+08	-9.874073e+09	2.050631e+12	-4.328754e+08	2.303831e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
6.674215e+08	-1.375911e+11	3.514016e+12	7.971428e+08	1.757121e+09	-8.821570e+08	-2.622671e+10	2.538845e+12	-3.727983e+08	3.610083e+08	9.500000e+09	2.372000e+09	23.786821	63.290324	12.922855	AFE
5.534077e+08	-6.255864e+10	1.286478e+12	4.176856e+08	3.820403e+09	-6.469505e+08	-2.414071e+10	9.046031e+11	-3.243116e+08	6.906159e+08	9.500000e+09	2.372000e+09	45.888593	20.262164	33.849244	AFE
7.042948e+08	-6.918785e+10	1.424257e+12	4.583831e+08	2.544546e+09	-6.299573e+08	-5.038735e+09	1.456511e+12	-4.324461e+08	7.232523e+08	9.500000e+09	2.372000e+09	19.422134	40.321195	40.256671	AFE
6.484758e+08	-1.318863e+11	3.820186e+12	7.598342e+08	4.716205e+09	-3.913727e+08	-2.596722e+10	8.398740e+11	-1.386480e+08	6.821363e+08	9.500000e+09	2.372000e+09	26.512322	38.221038	35.266639	AFE
7.634525e+08	-1.525502e+11	4.250869e+12	8.027211e+08	3.458322e+09	-5.141529e+08	-7.862683e+09	3.215292e+11	-3.848407e+08	3.077052e+08	9.500000e+09	2.372000e+09	50.918935	13.359581	35.721484	AFE
6.217324e+08	-1.063582e+11	2.955984e+12	7.564978e+08	2.337565e+09	-8.929178e+08	-2.521680e+10	4.522260e+12	-4.025470e+08	3.065830e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
6.198843e+08	-6.146900e+10	1.113942e+12	4.686558e+08	3.925620e+09	-4.800590e+08	-2.379930e+10	1.598360e+12	-3.500969e+08	8.511706e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
5.722367e+08	-6.743403e+10	1.181393e+12	4.248020e+08	2.674798e+09	-8.236630e+08	-2.091114e+10	2.149361e+12	-3.927660e+08	4.005674e+08	9.500000e+09	2.372000e+09	41.468795	26.910249	31.620956	AFE
6.877304e+08	-8.684730e+10	1.931851e+12	4.507910e+08	2.802843e+09	-5.788445e+08	-1.757586e+10	1.082267e+12	-3.408482e+08	8.162440e+08	9.500000e+09	2.372000e+09	40.490864	50.662114	8.847022	AFE
6.272063e+08	-1.062811e+11	2.568518e+12	5.765503e+08	4.346821e+09	-1.094221e+09	-2.573354e+10	8.337446e+12	-4.950626e+08	8.831025e+08	9.500000e+09	2.372000e+09	34.276605	59.557596	6.165799	AFE
7.483149e+08	-1.396298e+11	3.229362e+12	8.651732e+08	4.180213e+09	-5.396123e+08	-2.358329e+10	5.902777e+11	-4.090199e+08	8.537538e+08	9.500000e+09	2.372000e+09	40.490864	50.662114	8.847022	AFE
8.078130e+08	-1.661086e+11	4.334051e+12	7.903895e+08	1.629723e+09	-5.060582e+08	-2.678518e+10	1.476222e+12	-3.182993e+08	8.728082e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
6.859122e+08	-1.190551e+11	3.319800e+12	6.625712e+08	1.819814e+09	-8.879335e+08	-5.683561e+09	3.165773e+12	-4.776993e+08	4.068923e+08	9.500000e+09	2.372000e+09	17.643267	69.945120	12.411614	AFE
