7.024165e+08	-8.860339e+10	1.906289e+12	4.604676e+08	6.840611e+08	-9.347159e+08	-2.566318e+10	3.821315e+12	-3.968282e+08	7.413545e+08	8.528650e+09	7.989319e+09
6.625902e+08	-8.566492e+10	1.777427e+12	7.360019e+08	3.641114e+09	-5.907034e+08	-1.485291e+10	7.574122e+11	-2.503133e+08	4.076142e+09    1.467253e+09	8.667752e+09
6.319473e+08	-1.111084e+11	2.761895e+12	6.309497e+08	5.085334e+08	-9.099015e+08	-1.666690e+10	3.700971e+12	-4.713712e+08	1.488772e+09    5.775587e+09	9.238410e+09
6.429106e+08	-5.715102e+10	9.487682e+11	5.369747e+08	2.746584e+09	-5.448716e+08	-2.947254e+10	2.283193e+12	-3.367180e+08	1.252714e+09    4.979044e+09	1.305238e+09
5.832680e+08	-8.788408e+10	1.897963e+12	4.712953e+08	1.889281e+09	-9.815328e+08	-1.929824e+10	7.420338e+12	-4.642475e+08	2.419086e+09    3.572817e+09	5.465319e+09
6.063230e+08	-6.915686e+10	1.566673e+12	4.295699e+08	4.838895e+09	-4.329975e+08	-2.989303e+10	5.648820e+11	-1.624946e+08	4.350080e+09    1.426077e+09	6.976783e+09
6.178239e+08	-1.192773e+11	2.804917e+12	7.892351e+08	3.271011e+09	-6.188955e+08	-1.848936e+10	8.900058e+11	-3.454886e+08	1.998242e+09    8.925557e+09	3.008407e+09
5.270869e+08	-7.547791e+10	1.804972e+12	4.727065e+08	2.128496e+09	-5.833673e+08	-2.569665e+10	7.875721e+11	-2.465846e+08	2.140923e+09    1.434516e+09	6.019223e+09
7.323536e+08	-1.214284e+11	2.925814e+12	7.003717e+08	1.511952e+09	-5.965121e+08	-6.703996e+08	4.829186e+11	-3.606785e+08	3.564134e+09    2.582634e+09	5.402097e+09
5.625861e+08	-5.249486e+10	6.727631e+11	5.262554e+08	1.116732e+09	-5.018007e+08	-1.957401e+10	1.501509e+12	-4.804192e+08	2.536188e+09    3.398670e+09	3.596010e+09
7.002105e+08	-7.035150e+10	1.524986e+12	6.065119e+08	2.639509e+09	-3.823232e+08	-2.834226e+10	1.577173e+12	-3.770416e+08	2.125674e+09    4.832251e+09	8.048837e+09
6.996885e+08	-1.099095e+11	2.471854e+12	7.852146e+08	1.637826e+09	-4.197465e+08	-2.873738e+10	6.534398e+11	-2.267354e+08	4.326704e+09    7.023026e+08	5.745218e+09
6.648411e+08	-1.104718e+11	2.183485e+12	7.813148e+08	3.789919e+09	-5.078215e+08	-2.551536e+10	9.055367e+11	-1.741921e+08	3.658307e+09    4.705976e+09	1.082905e+09
5.522262e+08	-6.422084e+10	1.291425e+12	6.396153e+08	1.472022e+09	-9.222861e+08	-3.778732e+09	3.743679e+12	-4.314494e+08	1.027337e+09    1.262116e+09	9.715589e+08
5.991383e+08	-1.012780e+11	2.436729e+12	5.908985e+08	1.581130e+09	-9.154564e+08	-2.689533e+10	2.166673e+12	-3.237235e+08	1.415446e+09    1.670605e+09	5.363561e+09
5.331724e+08	-4.356916e+10	7.568553e+11	2.840497e+08	2.535577e+09	-6.640359e+08	-1.689773e+10	7.171917e+11	-2.436086e+08	8.961059e+08    8.158345e+09	3.451847e+09
5.201203e+08	-1.107276e+11	2.718297e+12	6.579228e+08	1.715672e+09	-1.687214e+08	-2.720985e+10	5.079380e+11	-1.743334e+08	6.505650e+08    3.762808e+09	1.359537e+09
6.947377e+08	-8.741150e+10	1.684036e+12	7.360123e+08	2.329706e+09	-8.243312e+08	-4.899527e+08	4.625544e+11	-4.871279e+08	1.235753e+09    7.062128e+09	2.439632e+09
5.087120e+08	-5.608680e+10	1.066598e+12	5.319490e+08	1.001371e+09	-5.623704e+08	-1.821491e+10	5.660597e+11	-4.928249e+08	2.271195e+09    1.126616e+09	7.212302e+09
